id,title,artists,pp_artist
4bQHPFjRT6O1KdMCd4cD9u,Rock 'n' Roll Star - Remastered,['Oasis'],Oasis
0vryyKyxCFXT0gg670yNEw,Your Love,['Frankie Knuckles'],Frankie Knuckles
7N3FfUFMud1rjI6Vgw71mm,Strings of Life,['Derrick May'],Derrick May
040feKzAD1CyH8asrYDfDp,Meet Every Situation Head On (Noise & Mista Luv Mix),['Psychic TV'],Psychic TV
46ddej1ibGIgs58H0wakoK,Energy Flash,['Joey Beltram'],Joey Beltram
5jqB1gA8c041hLvytgdfe2,Radio Babylon - Version Galore,['Meat Beat Manifesto'],Meat Beat Manifesto
02ePVbyZRQs0LQB5XrofKa,You Used to Hold Me,['Ralphi Rosario'],Ralphi Rosario
40JBwyos6icQnW7Gyv9OEn,Mystery of Love - Mixed,['Mr. Fingers'],Mr. Fingers
1625ER4xx3r4P8kBcOCVPY,Let The Music Use You,['The Nightwriters'],The Nightwriters
4ECiSO5OmUy41ifKknjsf4,The House Music Anthem / Move Your Body,['Marshall Jefferson'],Marshall Jefferson
4V5Hap0FGupSWoz67VWTwH,151 - Original Mix,['Armando'],Armando
60nOSJvQcCm11cj6bWX561,Nervous Acid,"['Bobby Konders', 'The House Rhythms']",Bobby Konders / The House Rhythms
51GEHfWZuwIg5XHY50XSyS,I'll House You,['Jungle Brothers'],Jungle Brothers
0qD3sHqLrmKDcRX3MKvsFX,Jack Your Body - Original Club Mix,"['Steve ""Silk"" Hurley']","Steve ""Silk"" Hurley"
6yeq9TXrOcczL1ryPHkbFF,Carino,['T Coy'],T Coy
5Oe5EZOuQvbxT05KQzb3RS,"Stakker Humanoid - 12"" Original",['Humanoid'],Humanoid
6TeKFnwaPsXI35gaQEoR8z,Can You Party (Club Mix),['Royal House'],Royal House
3Nlgbygh5p95y8HnPxYIZy,Washing Machine,['Mr. Fingers'],Mr. Fingers
4mk4dIw4updA2XbWQOZCoA,Break 4 Love,['Raze'],Raze
20in5yzly6u3AxrIWUOFiA,The Chase - Smooth Mix,['Model 500'],Model 500
7MZpzMpifYZ8JjHegxEvZT,In-Ten-Si-T (Justin Robertson Edit),['Mickey Oliver'],Mickey Oliver
23HpSrqrULF8mF1WKdZRyl,This is Acid,['Maurice'],Maurice
6u4REq4x66khAf6gjYY4k6,ACiD - Pierre's ACiD FACE Mix,['D.J. Pierre'],D.J. Pierre
1tG5Tdihl13aTLNZHoIbJJ,"Papua New Guinea - 12"" Original Mix",['The Future Sound Of London'],The Future Sound Of London
3iMCVmBE4SLDFuZm4qCDoe,Hot Hands,['Hula'],Hula
7nQaBI1NTv5kpPyeMruTTK,No Way Back,['Adonis'],Adonis
21gvRGGQ81d7zijU6QlLZX,Lack Of Love,['Charles B.'],Charles B.
1nk1DvWxFvjPyDJ9IHYUMA,"Get up, Get Down (Rough Version)",['Curry Gang'],Curry Gang
3xvkdpv7lQuJVs11NYrVil,Weekend (Weekend Club) [the Wam Bam Mix],['The Todd Terry Project'],The Todd Terry Project
6ifUZhFHTdlbfMbnZHMr4R,As Acid Turns - Remastered,['Liddell Townsell'],Liddell Townsell
5JSxL4r9jZ77K0pIMm217k,Distant Planet - Vocal Mix,['Larry Heard'],Larry Heard
4TGnNRiVRHJVE6XyhWy29G,Jigger Watts,['Phortune'],Phortune
5Y6M2SWKrHeI2zptDMD7Cc,Circus Bells - Original,['Robert Armani'],Robert Armani
2aLXJJ2zOsBJlGTxiG0yMi,Acid Tracks,['Phuture'],Phuture
0Zi5c5hWdlyM7c92nK0s6X,Can You Feel The Bass,['Phortune'],Phortune
42BJlSs5Uj10MHzTaFarx4,Feel the Mood (Remastered) [with Hot Hands Hula],"['Maurice Joshua', 'Hot Hands Hula']",Maurice Joshua / Hot Hands Hula
6MOG2ZNDvNlDgyhFUTLkFL,That Shit's Wild,['Dr. Derelict'],Dr. Derelict
1rcF7Pbe9uDmrwa4Sbdns2,Box Energy,['DJ Pierre'],DJ Pierre
7ohnm6Z5zI7BwUTIA49u4d,String Free,['Phortune'],Phortune
6xInVVhRj1jTWtWUs0UW2z,Bango Acid,['Mike'],Mike
0BAyTCUxqILTsEygX8DIpU,Acid Pump Up,['Mr. Lee'],Mr. Lee
5utwAiCblRWtJ0iFgf6enr,R U Hot Enough,['Virgo'],Virgo
1sF4BQ6SNpyJf3qI18Yk34,I Want You,['Ralphi Rosario'],Ralphi Rosario
7tB9afUddCKQpTwU5Zg56x,Bird in a Gilded Cage - Radio Mix,['Jungle Wonz'],Jungle Wonz
4R5XpoWJvtUkS33E1lFiSJ,That Shits Wild,['Der Wasaw'],Der Wasaw
5HvPR4mRFKQwVpu7GRR9wz,Dream Girl - Wet Dream,"[""Pierre's Phantasy Club""]",Pierre's Phantasy Club
7DTiUdHw6qpBnHsfJaET2D,Acid Party - Aciied Groove Mix,['Mr. Matey'],Mr. Matey
5Nk6yokDV2LbWOoZdv1Oks,Pump Up the Acid - Hardrock Striker K.O. 12'S Mix,['Michael Oliver'],Michael Oliver
4zaf5qzolYOVprALV0NAZ8,The Garden of Eden (A Himalayan Song),['The Garden Of Eden'],The Garden Of Eden
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),['Beyoncé'],Beyoncé
49FYlytm3dAAraYgpoJZux,Umbrella,"['Rihanna', 'JAY-Z']",Rihanna / JAY-Z
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,['Taylor Swift'],Taylor Swift
2gQPv5jvVPqU2a9HhMNO1v,Toxic,['BoyWithUke'],BoyWithUke
4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,['Adele'],Adele
1yYYny7kfh6kqYfI7SwSmh,Firework,['Katy Perry'],Katy Perry
3N4DI1vuTSX1tz7fa2NQZw,Rehab,['Amy Winehouse'],Amy Winehouse
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,['The Weeknd'],The Weeknd
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,['Calum Scott'],Calum Scott
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,['Outkast'],Outkast
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']",Shakira / Wyclef Jean
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"['Justin Timberlake', 'Timbaland']",Justin Timberlake / Timbaland
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),"['Mark Ronson', 'Bruno Mars']",Mark Ronson / Bruno Mars
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,['Lady Gaga'],Lady Gaga
6KM6693N1wVvz6tDviEF4F,Hollaback Girl,['Gwen Stefani'],Gwen Stefani
2EBCVPNAG46nbgs6jXPGvv,Starships,['Nicki Minaj'],Nicki Minaj
2dLLR6qlu5UJ5gk0dKz0h3,Royals,['Lorde'],Lorde
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,['Miley Cyrus'],Miley Cyrus
2Fxmhks0bxGSBdJ92vM42m,bad guy,['Billie Eilish'],Billie Eilish
6KgBpzTuTRPebChN0VTyzV,Good as Hell,['Lizzo'],Lizzo
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",Daft Punk / Pharrell Williams / Nile Rodgers
2CEgGE6aESpnmtfiZwYlbV,Dynamite,['Taio Cruz'],Taio Cruz
3jjujdWJ72nww5eGnfs2E7,Adore You,['Harry Styles'],Harry Styles
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,['Ariana Grande'],Ariana Grande
5wANPM4fQCJwkGd4rN57mH,drivers license,['Olivia Rodrigo'],Olivia Rodrigo
09CtPGIpYB4BrO8qb1RGsF,Sorry,['Justin Bieber'],Justin Bieber
2qzW5AK8ldKUOWUETwAkZY,Titanium,['Dave'],Dave
27RYrbL6S02LNVhDWVl38b,Happy Xmas (War Is Over) - Remastered 2010,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
