,id,k6_cluster,k10_cluster
45544,5LS7VV5Gp3evv8pjcpTDDu,3,4
45545,71i3ssLhtbdlUIK2fOoqNr,3,4
45546,3dS8RW1e5gd5rbSmNjDAPe,3,4
45547,6qeY26kCmlIzpLZVibJU4M,3,4
45548,3yhqUuC2ahWeC8PP4mj5Gl,3,4
45549,2Utg4Imeeq5cI6DQ8AupwV,3,8
45550,0dLptfXupd4zsgppQgrvVO,3,4
45551,3q257jNovvy9u7dW3BOo4u,3,4
45552,4FFFy9Nm4wUyhc5eMHuQ0z,3,4
45553,1vViUoB7DpXUX10isPj7YL,3,4
45554,6KZtv7JVe8fKXaIHPj3Gb2,3,4
45555,2myAatrsAXWSYBCJzphYle,3,4
45556,6hNwn4kKfeuDJUDqNFI4s9,3,4
45557,7oj0ajSBpsNjSZAL51fIAM,3,4
45558,03wyufh9uNomZdlKIcQ0E4,3,4
45559,7oEbJXeTbSSWBNVr0RHRgM,3,4
45560,4P5jSwg9Zx6DxKb5u7TfmG,3,4
45561,0AZDlFjlawdbKtsF8kWi0z,3,4
45562,59qHsSncWfBdugXAp2E5AH,3,4
45563,15BXZpDEzGSoKRdqvEieXQ,3,4
45564,6L73Pb4dv5p9OOlY1ja32c,3,4
45565,2MdnNxK70QIHwW999cttyQ,3,4
45566,3pPVu5GqeYai4ZFNP0j9Wr,3,4
45567,6z80w3KsiHTJioRQYGlPDx,3,4
45568,1z2q4Dmj24cBFnkkV0GPli,3,4
45569,4Eq7aF59snLVoxPKUAHhUz,3,4
45570,23ySDJ9m6BLY13Bju0t3VE,3,4
45571,6WyF2Em0vKwoDUkHcbKVBA,3,4
45572,7zuK6SB9iQN17ZLOdCcCjd,3,4
45573,2FGyZllOwDIALirU4HK6hZ,3,4
45574,6OX9snpHRUGnlkSJVGXlR7,3,4
45575,2DEvpe8l6pxp7izgwcxMiu,3,4
45576,7JinB2F0516WbcPMtFepu6,3,4
45577,6yYoUYbduiDFv2Ed8U6GOE,3,4
45578,7BohLbjDypEKLJ9CGQbyXT,3,4
45579,3JXtJtFkP8gVIl3BM2ajr5,3,4
45580,4W5voTvwyWCra3bqLGatqA,3,4
45581,0auem6mJ0CQFwX2Ycvd9Jd,3,4
45582,4Otyz87ttyTeKK45vlO28b,3,4
45583,1g0Zj4GZ229O647Tt3RPJ2,3,4
45584,4vO8oT2rdWcCzHYTEcoJGl,3,4
45585,0BXq9t3wTA8HMqFPvGxZYf,3,4
45586,1YrmdTAZdNa2uzxKttTXq6,3,4
45587,7aw2vM9GkttgVrbao29wju,3,4
45588,5J98e7zSY03xUczf2BbK6q,3,4
45589,4iUW2jCsr1jofP9GQGuXPh,3,4
45590,5wFGu1dl3Lw08doFu0gVmA,3,4
45591,5NI4ztzijs8sqoxlhqNleo,3,4
45592,6FDLRVWrSK9eHkg1sMF8Hl,3,4
45593,2ELwSFL1CGiJIlpHP3XFbZ,3,4
45594,6JmgdhklkWQBWZBhh8Too2,3,4
45595,2xfXbJK08v7gZb9YvPr0UZ,3,4
45596,1ZxqvIpfcqYDcV4nP6jxms,3,4
45597,1kWJ8up3tFBIi6f78gsPrs,3,4
45598,2kz1DrWQsJl1k4lWDsPRsC,3,4
45599,3EOylKjaenyKmwO4R9IDBz,3,4
45600,6F9VK2ePnnFP5FiyGoQwJ5,3,4
45601,6UBUNOxmO5HloYRN3y4PPr,3,4
45602,1tIqpXyBu4DTgzpp5nkk1G,3,4
45603,6iJNQx3fdBJYnlzukRoTZU,3,4
45604,4FpFfqoAlmkykj4E7nIhsZ,3,4
45605,12Ha6FmHZqlgVgIJU2kn3o,3,4
45606,3rLYj3hgyEw9BhGgcJER8O,3,4
45607,6mQhibY0WvzsX9K3ZR7OTC,3,4
45608,6plAuHENSbslv0tAe8verB,3,4
45609,1KnTw354jtQmDvA6b3Fvi0,3,4
45610,6Uk13zgb5WGAm44OpM2FXX,3,4
45611,0Q2ZAzvitoJyxvPfPt2Dz8,3,4
45612,5Cea1kGzMWhmpyZF7G8mxY,3,4
45613,1YaEv0xPN2bAKWKZiNuDb8,3,4
45614,2Fh9R2pniRV3HgCjj61q9S,3,4
45615,4NZdu1A7BaLDXFmoAvazPS,3,4
45616,5NH7f7qokbw0GmEbztG9qv,3,4
45617,7wd5Xpj9J0ekJY2htpCsv9,3,4
45618,6sSFbKl9oQ7ToYxBeTQZvw,3,4
45619,5399qRI8W27gFhEdl0WYST,3,4
45620,2zHfLa85aTxLsQWBZYKJv8,3,4
45621,4eTi2a1kxAug5CnVCAWGl5,3,4
45622,62Yo3FDddWY8ydu6PW2wyz,4,7
45623,6g6FfeozIEkVUXecpSq16Q,4,7
45624,1ZW0BRFvZv57uNH2Y53QNb,0,5
45625,1NVp7VnSVUJalgIBCIkh0w,0,5
45626,5FvXe5bz4nQQ4eBaitt4EC,4,7
45627,1wqg2VowoogPATrqPzrpi3,0,5
45628,5dPz35akJjPqb17yeqNwqH,2,9
45629,3BJm2KbylyJuzZjRUFXLBJ,2,6
45630,1Vv0MPcooEoQzVZYfKMgKW,2,6
45631,72gv4zhNvRVdQA0eOenCal,4,7
45632,7vA2Y79Q4bBqdzBCfHeGEe,0,5
45633,1Xi84slp6FryDSCbzq4UCD,5,8
45634,7ydjUPZFQVYZ54NLmoISfG,2,6
45635,2FiceoWDJ67rrmb5tGBpgE,2,6
45636,5jsw9uXEGuKyJzs0boZ1bT,2,6
45637,5tAa8Uaqr4VvA3693mbIhU,2,6
45638,6RRNNciQGZEXnqk8SQ9yv5,2,6
45639,6vSforRhuzsA0D0SO9fG1S,2,6
45640,6kopmMZiyLmw7h66uXcXR7,2,6
45641,0Qh38w01QRXK6KHIv0e3hb,2,9
45642,4FdPnT2cFrpWCmWZd7GXc3,2,6
45643,2vubFQgAJO5SeuVa7ytIHc,2,6
45644,5n4kMW5dn7MHFhXQuJb9zG,5,0
45645,3HGnIIdHYIbkowzLk8UHbE,2,6
45646,4k3lPl8YTKuY8c1HelVnm3,2,9
45647,55M9eKCXJFCpid6WBVyEct,2,6
45648,7aRVF1U72PPCTJiSX2vRpd,2,9
45649,5gTQD1FjKMqUisgSD0uyb1,2,6
45650,3TuMOIzXkhKFDNHyQ7Mo8J,2,6
45651,6VVqPBFZIbcmv14zNfOc13,5,0
45652,6JSH36hKFusIabTu1egYO5,2,6
45653,4Qum1kECNQrpREev5fvAQ4,2,9
45654,3YaycOQk7PoQpl7YdvmWdX,2,6
45655,13G5xv1wUKvJYbK0wYmioN,2,6
45656,0BQpyaFrb78b9uobWNheqx,2,6
45657,3u6YTdxBfx3dzIC5qJ9Afu,2,9
45658,19ZzEzb4BVK1wVO4brrmZz,2,2
45659,0R1REdJZIDy7IS3DybdBce,2,9
45660,56WqFKgyrRZd6CugD7Adjh,2,9
45661,4MDYIbU6I29Gjiu7JATTIJ,2,6
45662,2kEhQe0BVtY8IIaFE5ALA0,2,6
45663,1fff5nZGyRJtFLkOrSSwOU,2,9
45664,06eu1Ntmqj1XQT7kspc0mN,2,2
45665,73gI9hHi8wKYyNvoHFmH9C,2,6
45666,2t6lQWC69f2ybmd6VTO2vU,5,0
45667,2YgwcrRc33vIWgv5n2TNZ9,5,0
45668,0ZKJTquGSbkNpgTlQBWXAD,2,9
45669,77oKig47u34qCCFWKMfu1e,2,6
45670,6F7UOC6fPWOkPqybOWBHSv,4,7
45671,0uxbkVqzKkxeVszRa0LFnb,2,9
45672,4GyD3o5hWoyCuYpdlzZlRL,2,6
45673,6IsIpPApmefLa6dfop4xYX,2,6
45674,5Ykc3Wr4L4wef5QDdaaxM7,2,9
45675,0vzSAyinyA619ZbrOaAi04,2,9
45676,0O9quVZcM3pNu9VPuhfY9m,2,6
45677,7ivOkXLuP1182ZtzA54Vbw,4,7
45678,6bBsaqsxVchRk0jCM5BAoe,4,7
45679,4lSNyiHil3tuiwtvEpN1qq,2,6
45680,03kCiUPjdAV9ur9ugm8PQT,4,7
45681,7fCHWKWhCKPlAKmTqOEMM4,2,8
45682,4PuAqZlL1tkidkuxfDlLbF,2,6
45683,0ODaBMQ3tbTefbmbMWTwdT,2,6
45684,64n7p9bHvB2OMksxeUyQi1,5,0
45685,6H4TyfdTbm1bIaBkXiyvvw,2,9
45686,2CqfyB7PQznYxHNSmmF6lE,2,6
45687,6Wy1WU6nkioVn681Rom3SP,2,6
45688,4QakuMSCrvw79FQV55xx6T,2,9
45689,55lJN2gIzJM9SCfwzxAEjf,5,0
45690,7xNYZeFtrB05pi9tc6lEeb,2,6
45691,4G644pINN0ZYIxyqeyuT4b,2,9
45692,1GOMHxclGDvkcODCfYuuje,2,9
45693,7GMXESVLghURYtnMXl7Ngn,2,6
45694,7A4WmJcWx6KrVRfQ2CP8e7,2,9
45695,5WtfUKzXircvW8l5aaVZWT,5,0
45696,1is8gU4RVcN4J8xItxWoOY,5,0
45697,312zSwwbPU7C3sTmro4Wx9,0,5
45698,1aEsTgCsv8nOjEgyEoRCpS,5,0
45699,6OcCk1dbAb7XNHsC098oEM,5,0
45700,2h9TDNEXRhcDIV3fsoEVq9,2,6
45701,135Lf4Q0CzlMNfOxbEUsLH,5,8
45702,6GH4tLwGW6HliKbZBdt6hD,5,0
45703,727Z2S2mtNH46CbP9EWPwY,5,0
45704,2Z8yfpFX0ZMavHkcIeHiO1,4,7
45705,1nYzjrdVQ8RpF93M0jPFW7,4,7
45706,15OCqNPYoLziEAsbVnqRj5,4,7
45707,1EHUQesfVKwbthtNcpBi9g,2,6
45708,6TbkMxKZudkP6Sty7rkLU9,5,8
45709,136J2Jkg8sG7P5wilO9P1R,5,0
45710,44V6EzbUSYgyfsNiP0FrlA,5,0
45711,58qX77t2VWMWcycsh9zKLc,5,0
45712,3z1DnGBH2uhlDekJr0YVzQ,5,0
45713,6s86N7LVaJZuU4alwKp6XO,4,7
45714,45Q6RNX1yeHpGZpR0RjpKI,2,6
45715,2GjQ5KNXggsIRpx5ZUj2zX,5,0
45716,5GzgEC6pWf1USZsCtkG8yC,5,0
45717,4o3XxiQ9BljY4OU38zanC0,2,9
45718,1bd4heB3yXc5iFTPoOMPuo,5,0
45719,2gA74HvN6NKFrhgzpd5oNE,2,6
45720,0E4Y1XIbs8GrAT1YqVy6dq,5,0
45721,0uqFo6F9DppKZtwm3zhG3s,5,0
45722,4y4spB9m0Q6026KfkAvy9Q,5,0
45723,6sHxpnCerm9M6A5zaFFNfs,4,7
45724,0ri0Han4IRJhzvERHOZTMr,5,0
45725,4pvb0WLRcMtbPGmtejJJ6y,5,0
45726,2J4DpqJCIuuM9WjtWHbjvd,5,0
45727,2kJwzbxV2ppxnQoYw4GLBZ,5,0
45728,19pChrR4hwdINqoOFUo2Hj,5,0
45729,68z9t6zihQgqzBGtexjTRG,2,9
45730,2HnfqILzgKt1CepTlU4oqq,0,5
45731,3zjw3EZfvgjuR4AQhVlNq7,2,9
45732,0awuNCj9gwJEM0seER22DW,2,6
45733,7rq1zCf90CnU7OalBLIgNp,2,6
45734,5inDa3sWj8zqJBOdj7Bjqc,0,5
45735,0Kjkp9SLw8uhBAiSrSgdcB,5,0
45736,7GLBqDKAJLCLIsj2GEDkSw,5,0
45737,0hqJxaNkPQ3sPm1tvfPlAe,5,8
45738,5HBDBBr5OV90lubqW8ctJF,2,6
45739,2CIYemjFXdmCWpJnfbtrD6,2,0
45740,6c7N5N7amAOpeMykjlovjI,5,0
45741,00cBcYOlnHoXX9ver3cmdE,5,0
45742,5z8uLrYMcUVvzTV28twt44,2,6
45743,6CDzDgIUqeDY5g8ujExx2f,2,6
45744,5FNS5Vj69AhRGJWjhrAd01,2,6
45745,4P6g8wuXeR3wznFk7WnI4w,2,6
45746,0QdePZJfBpRIBautuT4FSx,2,6
45747,3w1P8nwsVi9vxrGvxYLzAC,5,9
45748,23tJmuwvUOa2kTsOlNMWCS,2,6
45749,2769RhOZs0ezRncRW1vryp,5,0
45750,1tUdd0dSQ5ij2XiqlWhlHX,5,0
45751,04NMWz4ctkuILV6mUR2iWp,5,0
45752,0cppqb4vQycORHNMxr8DGd,5,0
45753,1hCTxutVVYvggAQcUUUZAT,5,0
45754,4SHJLxcRicQyT42jG95Y5u,5,0
45755,6LZ9FO9UsGIcTKbShnfNsG,5,0
45756,034KyQEk7IhbLtniVhBErj,5,0
45757,0j1Ia2lQWrcXrQZI4AdJlk,3,8
45758,55vsJO4tLZQ37qzD5QUOmh,5,0
45759,2Ms8MDDtYBw7M3K5F3EqPX,2,6
45760,219slQu3ALbTSAe9P22hvE,5,8
45761,09svEvkmTi9vw4kWRyBC6X,4,7
45762,0BCUve4b3KySD9Sk8CMZ2i,2,6
45763,5RfrZ5Lgr3fdtgnvhh3va8,5,0
45764,22ZcJxQkzIL6EU692kAFWY,2,6
45765,5aXfGM7WVcqyAvqnL7k0y3,5,0
45766,5ovVcYo2MvjVydFwFyaaqy,5,0
45767,4f9IfFvBFm7Gsf1IVEudyf,4,7
45768,7axPmEf1nwosqBDVoMugvD,5,0
45769,3ZBeHiRJUj1vdiU8zzGPgb,5,5
45770,16gW9O8A4rIMx5OOVlzsSn,5,0
45771,709F3MwiVvLD0LQXeKs5Cz,2,6
45772,7l97ElWmIdVHWUaOeeU5ZC,5,0
45773,7LYGpt7ckc34CFWcsxwnJl,5,0
45774,2LjeUVxf9m9ugARNcTlbHT,2,6
45775,6oaQuXiRKqQq9ITJBV1XmC,2,9
45776,0ND8rF8oirMXtE59n585P6,5,6
45777,1dLXLETYiZohIZWnse4ypG,0,5
45778,4olrSI30e4RN11Cz2SQgEv,5,0
45779,2zpZkOV7sD9C4Cv0cukoHV,4,7
45780,3cMAS9DjZHrAnKvPrTIw7Z,2,9
45781,0Uon5NsSAkBDx69XYOaQ5P,5,0
45782,7KIM8PBwYO69LTZnQ04Nfp,5,0
45783,0FrHyYxj92dg4qIu8BO30l,5,0
45784,7s6jUeM4ENpUrHCSzQZV0v,5,0
45785,6o4LOloYJc8yu0CdvOvifU,4,7
45786,2gbRKKSyW7e7vAkyvrJkte,5,0
45787,6gPPoRYJwCsoB2VVdPJfmo,5,0
45788,2tbu7dOzCjM5JrPGr0sIes,5,0
45789,2BdSaGVMxZzEeJYjjrlo6n,2,6
45790,4ebcE2SmkG7nplvzFAWRu7,2,9
45791,1mvZErZBp7WZT3HfGBykao,2,6
45792,1GakyY5lyvZGZXZYkk3FjS,4,7
45793,2C0B4gD8bIUn01eqdEcilH,4,7
45794,2GWpc4r9gvF9YLEWYJPzLA,0,5
45795,1eikIH8Zd2owOyRFYInqiY,2,6
45796,3Qq7zFuBjiQFmQ8wz55CdJ,4,7
45797,4ua0IepBEISCWwF8dTJvcU,2,6
45798,0n0eMsX7WgEtc7dlscbuKU,2,2
45799,00i2HU7TEzzftShjRrDSEF,2,6
45800,0weAUscowxeqDtpCgtbpgp,2,6
45801,0UNTBB02C1aB55Fu4H63qd,4,7
45802,6m59VvDUi0UQsB2eZ9wVbH,0,2
45803,2b8RCiPb2rtG5AQ1FwyUZX,2,6
45804,1poBO3pO6fkqPYG6n8J5cX,2,2
45805,0WccCTWCY2Jtlh1ddAUZxT,2,6
45806,26yPacO528yccLPMwVminp,4,9
45807,0JXXm3RqxU8EKzX4P8M0n3,1,1
45808,66AMCAjrOk7c957i3ej06f,0,5
45809,1GkRtFi1i90d3QngEVQTDY,2,6
45810,2LjiPAQOVazT8sRyXL3XRs,4,7
45811,4ZExvJvQXPEeYzGU0N3THi,2,6
45812,5TbzAWWc5eJaANpA9kfGCd,4,7
45813,1XcUn5PE9d42zWamWgRG2x,2,6
45814,4oMsN8sDnYw4pcvnHTWJep,4,7
45815,3BnBKNItMng824sLx0pUfy,2,6
45816,7448rwdrtddS5irSvOgPA6,4,7
45817,0YJYfvfG4xwn0tAEItoRsE,2,6
45818,6h8Bu5maqvdspRv0LXoglo,2,9
45819,5lSI1H86hAJktYCq2WpX9J,4,7
45820,72yHcYTFilEkFY1cJigOaE,4,7
45821,1RMRkCn07y2xtBip9DzwmC,2,6
45822,2cE1pzq43cboeRYGY3VwVk,0,5
45823,47TqCCnEliDp8NRDyIQoQq,4,7
45824,0dhxE0JTayqMycMva3D3rM,0,5
45825,2f4aFQQtbJ5EciN4pCC63S,4,7
45826,1tnlWORsGdKfels9xuyMm9,2,9
45827,1HGyhNaRUFEDBiVLbvtbL6,4,7
45828,2pX4FpOgwItRVPPUFdRcxA,2,6
45829,00At7PWydsvg7g5xgaYan9,4,7
45830,5M9jOReAKGZ2AttVefFjTY,2,9
45831,2n3CaPGPLYnYAvTEwKCX8t,4,7
45832,1TB4Q5hzrE9u5kjXAD5HA1,4,7
45833,5WuLqgolua3xAHxOfBdxsA,2,6
45834,36VpYFWbMit0rU8hsSkcf8,0,5
45835,1uNH7kknB8MVkmh6FfDb6W,2,9
45836,29jQi2gE949GnDMcA1NS2w,2,6
45837,4wavvLf7CTGjyYL33GQ04T,2,6
45838,3wf3jWAQHsnPNfUtNSQvkz,2,6
45839,2zsWRxMcUdGjj8TnWkVKw0,4,7
45840,4I2ENHg65RuKifEHdD0kMu,4,7
45841,39SQnz9u6zd91nZdaPmmJK,0,5
45842,3IV4swNduIRunHREK80owz,2,6
45843,1SeefzwSDiFCjRWaBslRIj,2,9
45844,69IIcNfvnE1BoYaR7gmih9,4,7
45845,4DEakFTIhXT6JFyCsQUffd,4,7
45846,3mvL58vGdP0rVP1T9gXcFY,4,7
45847,6cpk00i5TxCqSeqNi2HuIe,4,7
45848,0UHLTeViw9OL10Th3x3YwQ,0,5
45849,3lVoMDiuzWhYjnfU062PWJ,4,7
45850,4HYc74wPEfUAhlQFm4fZHa,4,7
45851,4jnbZzUafAPjRyACkkMg9q,2,6
45852,0SWR0r19WhdCRFzkxBlYJW,4,7
45853,5BK7ny1LUJRMuXt3ZEN8rw,2,6
45854,2aULMaE3NgcnVluZCvxFmT,4,7
45855,1EHnnWaL4XjvKFzzD8cCLf,1,1
45856,5pmL3RzOy3IvGFaSDi4hZL,2,6
45857,60G8bwo0fg6GNrkQnxcST3,4,7
45858,3xFWmNLkqRjo08IOj1UTW8,2,9
45859,6Uj8ru7TNLDIelbuQ8eBd6,2,6
45860,3dyKqhVwpukE4ctUvjHXYJ,4,7
45861,3Ju48PMNQkAGxjJCbWcfeM,2,6
45862,4uGucgzv0ydi35DgAlsTQ4,4,7
45863,6AdLyvisRKHLAwARaZMGr6,4,7
45864,3Om11CroNoIfIiQand4KJe,2,6
45865,4WSYdCDpCMEeyUAoOJmKyr,2,9
45866,4bUfMNNmiCmPXVyWzIfKeZ,4,7
45867,0nOFRbiftNe7TTPtpobeXt,2,6
45868,1NRotk60WUR3YyYA7Pty2K,4,7
45869,2CUBUhyl3UKNqetYk3qCTW,2,6
45870,6c2Wepr15iM8q7L05P8Fgh,0,2
45871,0UVIXwqfTjefBbDyY60MWB,2,6
45872,5ZsPy9wHH733NlU6c4v2Hi,2,6
45873,2tJ5by43xCJlCkhor21tMn,4,7
45874,5SEnIJZigWwab8mGwOrHdK,4,7
45875,2O8EVtQtfsKBABn0hOxs8Y,2,6
45876,12HgZnRqGPwIZJD0gPsUor,4,7
45877,7mVMUbYndLJ6ubMhsUkHE4,2,6
45878,2lD4LsB3iQVnddkVM2RFAl,4,2
45879,5l9D0ugfAeQ6cgiYb2ay65,2,6
45880,28O4QR1TELuXdcnVw9Q6Kt,4,7
45881,0BgRaFy7qnwT1PuUmSTFkf,2,6
45882,54fyVsVauzPwruLvGnBe3i,2,6
45883,51UtgWS4z1eMPuLQOzPtNH,4,7
45884,7LygtNjQ65PSdzVjUnHXQb,2,9
45885,2EPr9Wx7e1cpGEbNAtuN7x,2,6
45886,1EFddFVisHbqCHah6oBlhD,2,9
45887,14A2dKF4O0kQD0E5CCX3Jc,2,9
45888,1uD9WEPLhyN1ddvX6pUEM1,2,6
45889,5JKQMoGmXwDHCodn5pFVHB,2,6
45890,2VFRnfx3nzHdeSrFhtq9Jj,5,0
45891,4sD46uHadkDrnwrbAy7Q8E,2,6
45892,1ANFonG1ckVe1ydfwf54dC,4,7
45893,0K8Hm9Q7GbyucgQB5BhC5C,4,7
45894,3WbphvawbMZ8FyqDxYGdSQ,2,9
45895,21jEuMn2lf37715rwjow2M,4,7
45896,37sINbJZcFdHFAsVNsPq1i,2,9
45897,2GCjuanGurAk137G33Q14Q,4,7
45898,5xMLcSEstX1jN4arpNXqtX,2,6
45899,45Q5IYHJbBdmvlcnwVpXw5,1,1
45900,7AYr5rYQFXJzLSJK9vx6om,2,6
45901,6dHTkQYY3zdR9i9Nj0IGVW,4,7
45902,3kqrLFMmNU4SRovGpUHLPp,2,6
45903,0UAEHlFR79k9CJvknSGUNf,4,7
45904,1bSrxPORIMGVlAy0CZPi3w,0,5
45905,7goAEvBoGMVSzo3fzXtC8c,2,6
45906,4ECbS5zFYPYMuKRVJpKmwQ,2,6
45907,6wBMTv8yTiNh50fqTkT0JC,4,7
45908,5lHzMPMVQzzt2caYPaqbke,2,6
45909,2wPjoNKQAfEdgEYrPIBwAD,4,7
45910,7AFsYEzfI8RsbjDhjFxWwy,2,9
45911,1zKZ67UOkTuD5lyvZ2gwS9,2,6
45912,7BudcB4Ns8LOmjwNhLtFsP,2,9
45913,0c4s0e7Wi7EOzfjr7XNIwz,2,6
45914,7Duqn8un04Nz5n4PWk83Q5,2,9
45915,4bkVHanUn0C861g2ilZUWf,0,5
45916,2fyTojfPYs67KBWN4WYRX7,2,6
45917,5MzjQ95rdB2xt9DNa2IzaC,4,2
45918,1bLVsavnUruupOI0Pxdm6I,2,2
45919,17OVlb3GkhpllBPE1RjwBm,4,7
45920,5DdDbJvoaT8fqQMJkiGg4T,4,7
45921,6aj2PLLML1AF6Ja9tfULCk,2,9
45922,1rf3C6fWUJU2puq8Smqph9,4,7
45923,30VrBsh1STRBoIrhQOAwzK,4,7
45924,2cZrrQMjB63c0iIugYH9zS,2,2
45925,2YdX7PEziOImkySNDWsaKM,2,6
45926,2rgtCOVK2tpfao2VjURn84,4,7
45927,5CYJB5Md92kvcrZ4lJDALY,2,6
45928,285HeuLxsngjFn4GGegGNm,2,6
45929,4ZW6QfUewSO708NelnPZLF,2,6
45930,6E1nJTrL619Lk4UIQn8AKC,2,6
45931,07O4YKMHCK9KfQ1gQ6nB3v,4,7
45932,1HZh21C1yKBobybQzUtvsu,4,7
45933,272ZQ767zBuWMJ9uPf4LKY,2,9
45934,0xAkPiBAlndlRVd741ZDjV,2,9
45935,0LtsuNRz3IMRrHCYO9fKRk,2,9
45936,1U6irC694JgPPyPtGLEA9Z,4,9
45937,3qs3aHNUcqFGv7jMYJJCYa,1,1
45938,0qnqsfFYgBo0sPHM2JmfTq,1,2
45939,69bHJ9qs5FrUJbKP8xU8uZ,0,5
45940,34KTEhpPjq6IAgQg2yzJAL,4,7
45941,5KITn310R8bC3aZeErFo6S,4,7
45942,3zEKle6o8syCC2ngAUFgf8,2,6
45943,1TKPfF2fvn6gVLVfp3iG4j,5,0
45944,6hQszXJIYhtjmSTmDqZpeU,2,6
45945,6vODhpvfWwdsO0i9MBWnEq,2,6
45946,4BcS4LomxUnQpzx4hCaJTs,4,7
45947,4HRa9ZWcmZ8JD7UySPu0wT,4,7
45948,1pHP4JeQV9wDx87D6qH9hD,2,9
45949,5QD28FqaM3jTfsqWwvRZwv,0,6
45950,5rpRzNcJZqKQXk9PIjreB6,5,0
45951,5mc6EyF1OIEOhAkD0Gg9Lc,1,1
45952,6G3waRixEIXegXfbRTaIqJ,4,7
45953,4MqMpR4oTZz1ihPmZEo0eH,2,6
45954,3l2xQwzdNcor10Pz49JqeN,2,6
45955,7jhVSe15aMv8r2XFg3AyCF,4,2
45956,340VmdKxxWYOqfRFDwOBVN,1,1
45957,6KBD2g9nzhDlPdW7cbAEix,4,7
45958,3fpWr8PyhF46N4SU42sRiY,4,7
45959,4q71x7UmINGOmompqc6IkC,4,7
45960,4wkQmYpAaMe41Rc3sYZ7Vz,4,7
45961,43dijXylJjKuis4lVZGZea,4,7
45962,5CQbQMgWUL0ejMYvGrnGOo,2,6
45963,4A9muaPohipIDZBoO3hZcc,2,6
45964,4J7CKHCF3mdL4diUsmW8lq,2,9
45965,0R7YVi7w41Dr9jU5vblAok,2,6
45966,0aHbHK2fHzhYVdllnkK7wR,2,6
45967,0tGu72ptDWmomSDIPOSKhq,4,2
45968,0r8jyNzQuy5kbD0Y3II9FU,4,2
45969,2TKayhEbjDQzsTqheVCG7H,4,7
45970,6YwLgicpvVuMt1eE2OldwQ,4,2
45971,7xYnUQigPoIDAMPVK79NEq,4,7
45972,69gRFGOWY9OMpFJgFol1u0,2,6
45973,2ndnVdR8si7CW9T8vJRHyW,4,7
45974,2ht3oZ07SNDgYN8xVN2rOP,4,7
45975,7ee6EAv1CBaLP13IHPlpwt,4,7
45976,5wLwzPICz84oXnpwMOWgtk,2,6
45977,5jtNchFeqmmUlUrMRF2SI4,4,7
45978,1INNBEAMv4rrK49EVfMZkC,2,6
45979,5qIdM6aQsg9DApUsMI2n8x,1,1
45980,6e5sOeDerfk9ScalYaA5Y3,4,7
45981,4X4tgBEUiT6WqB2oTJ5ynH,0,5
45982,0FRCItQsKhyIge8dB6v81o,2,6
45983,3aw9iWUQ3VrPQltgwvN9Xu,4,7
45984,6yl8Es1tCYD9WdSkeVLFw4,2,6
45985,5kGCh49aqeRMkEOhQ9mcrW,2,2
45986,61LtVmmkGr8P9I2tSPvdpf,2,6
45987,7gDKfEMIhyyO4asgEXwcrs,2,6
45988,5tIZyzhsZhXEDK7PtlFD6J,4,7
45989,76fKBwy1XNB6GaZMJyUhuI,2,6
45990,3Yxmpx64AdWAzG3qAD4Dty,2,6
45991,6lbhWl34Il0WXm5pX1fM9E,4,7
45992,2UVLuddklEVak5PXgC7baA,4,7
45993,2FHdoPa5aWaAmjuf362KJ0,2,6
45994,1iESAwFahugBvboqIHE8Tc,4,7
45995,7aLemVaGw5bt4u7wPXm7Lm,2,6
45996,1NbOytwuiQ6waZrLHi5fyh,1,1
45997,05SBRd4fXgn8FX7bf8BCAE,2,6
45998,12bZjnzjuJoyRslVC4BmxU,2,6
45999,1RXWcTTFVB6tDtlNLcYjgJ,2,6
46000,53N4dEwHT1D6xwebFQ8OtQ,0,5
46001,3kU2XrKndUNFrVW6UwVML1,4,7
46002,5wvYib82q05wiNjLElD8GJ,2,6
46003,4BLyDLLnsQVvoQpyAVt83t,2,6
46004,3fNxSEmPtRQ30thjo0ADeC,2,9
46005,1bTphHXspys3RvvRxfzzIc,0,5
46006,2IA4WEsWAYpV9eKkwR2UYv,2,6
46007,6W04EMrXtUum6yhcxkUGJJ,2,6
46008,1vaUxfrERQIQfJ1wBTmeRE,0,5
46009,7rbWpbXVwY2DFrZpWYPtVj,2,2
46010,3awwqS1q0EnNUNmvpKdYmU,2,6
46011,0xh2kZQ3rDB47IS8aVNqrf,2,6
46012,6r9uMZ7NBaMO1ovylcJZI4,4,7
46013,1UMkNyruFOR96TdtBVDGUJ,2,6
46014,44AtutBMMWw14r9CkZ0wna,4,7
46015,02cO8JBZT4Rx5BJ1qbe2uh,4,7
46016,2HerxRQish8VLHvu20oxz2,2,9
46017,0P0rnpupoEnxJojWHGtn0a,2,9
46018,0m2QMK30CoRqub4f09MqYY,2,6
46019,2bjvu6i8rxDadef7OTUYxp,4,9
46020,7kABAeuLo8hIUHmwceSP3x,2,9
46021,43qMcXgIue3YvzAkii5W0r,4,9
46022,3loLDTxBVsHus9RAERxSH1,4,9
46023,7GRq9NUgqhxPGUUksX02fk,2,9
46024,1M3Im6Xjl0QUKbP9VAXxVf,4,7
46025,4dWjQ3wEfW6KPaaxCoaPH4,2,2
46026,14zhqtMI5xHrfCFCLhFcsn,4,7
46027,7AerKsdhVndT6uPTb4XXbJ,2,6
