danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.511,0.545,4,-8.591,0,0.0684,0.419,0.214,0.0741,0.149,125.011,audio_features,0dMx7GkI3nwaIBwrj7Do9h,spotify:track:0dMx7GkI3nwaIBwrj7Do9h,https://api.spotify.com/v1/tracks/0dMx7GkI3nwaIBwrj7Do9h,https://api.spotify.com/v1/audio-analysis/0dMx7GkI3nwaIBwrj7Do9h,199000,4,Paul Oakenfold,I'm into It
0.628,0.738,6,-5.045,0,0.0367,0.0156,0.281,0.153,0.699,125.928,audio_features,4vyG9ZhHT8MKJE5mTICMFC,spotify:track:4vyG9ZhHT8MKJE5mTICMFC,https://api.spotify.com/v1/tracks/4vyG9ZhHT8MKJE5mTICMFC,https://api.spotify.com/v1/audio-analysis/4vyG9ZhHT8MKJE5mTICMFC,162879,4,D.O.D,Still Sleepless
0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,audio_features,0dFdGPVLs3k0z9ezYWZzUa,spotify:track:0dFdGPVLs3k0z9ezYWZzUa,https://api.spotify.com/v1/tracks/0dFdGPVLs3k0z9ezYWZzUa,https://api.spotify.com/v1/audio-analysis/0dFdGPVLs3k0z9ezYWZzUa,207840,4,KAYTRANADA,Intimidated (feat. H.E.R.)
0.691,0.849,1,-8.735,0,0.0456,0.0453,0.49,0.106,0.0345,123.978,audio_features,4gJMsAYnnwNBsrhqjLWbWi,spotify:track:4gJMsAYnnwNBsrhqjLWbWi,https://api.spotify.com/v1/tracks/4gJMsAYnnwNBsrhqjLWbWi,https://api.spotify.com/v1/audio-analysis/4gJMsAYnnwNBsrhqjLWbWi,282461,4,Ben Kim,Somebody To Love - Gorgon City Remix
0.362,0.534,1,-10.403,0,0.0498,0.435,0.93,0.0939,0.238,184.216,audio_features,5QZdeEHEHy1Jphbral0nbv,spotify:track:5QZdeEHEHy1Jphbral0nbv,https://api.spotify.com/v1/tracks/5QZdeEHEHy1Jphbral0nbv,https://api.spotify.com/v1/audio-analysis/5QZdeEHEHy1Jphbral0nbv,302439,3,Lane 8,Survive
0.714,0.883,9,-4.43,1,0.0625,0.00819,0.843,0.231,0.819,126.016,audio_features,4skbQNtyjy8A7mo8oqe2oD,spotify:track:4skbQNtyjy8A7mo8oqe2oD,https://api.spotify.com/v1/tracks/4skbQNtyjy8A7mo8oqe2oD,https://api.spotify.com/v1/audio-analysis/4skbQNtyjy8A7mo8oqe2oD,192455,4,Chris Lake,A Drug From God
0.656,0.655,7,-6.766,0,0.024,0.02,0.00816,0.103,0.555,127.001,audio_features,3I10tZ5MgEMo4WryCNJkZQ,spotify:track:3I10tZ5MgEMo4WryCNJkZQ,https://api.spotify.com/v1/tracks/3I10tZ5MgEMo4WryCNJkZQ,https://api.spotify.com/v1/audio-analysis/3I10tZ5MgEMo4WryCNJkZQ,230946,4,Shouse,Won't Forget You - Edit
0.519,0.794,9,-5.063,0,0.0419,0.00327,0.0056,0.0974,0.114,75.0,audio_features,7AcfLjRYL1LeiUHUU302Fm,spotify:track:7AcfLjRYL1LeiUHUU302Fm,https://api.spotify.com/v1/tracks/7AcfLjRYL1LeiUHUU302Fm,https://api.spotify.com/v1/audio-analysis/7AcfLjRYL1LeiUHUU302Fm,198103,4,Alison Wonderland,Fuck U Love U
0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,0.489,123.854,audio_features,46nvQpUDsxpS08UTFOeKTA,spotify:track:46nvQpUDsxpS08UTFOeKTA,https://api.spotify.com/v1/tracks/46nvQpUDsxpS08UTFOeKTA,https://api.spotify.com/v1/audio-analysis/46nvQpUDsxpS08UTFOeKTA,165524,4,MEDUZA,Tell It To My Heart
0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,audio_features,2gpWyfu7eZ01zzncHpxOtA,spotify:track:2gpWyfu7eZ01zzncHpxOtA,https://api.spotify.com/v1/tracks/2gpWyfu7eZ01zzncHpxOtA,https://api.spotify.com/v1/audio-analysis/2gpWyfu7eZ01zzncHpxOtA,234000,4,Swedish House Mafia,Moth To A Flame (with The Weeknd)
