danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.704,0.698,0,-4.679,0,0.306,0.238,0.0,0.109,0.61,177.867,audio_features,1ycIhjQ4fQp2WqNFpSDEcX,spotify:track:1ycIhjQ4fQp2WqNFpSDEcX,https://api.spotify.com/v1/tracks/1ycIhjQ4fQp2WqNFpSDEcX,https://api.spotify.com/v1/audio-analysis/1ycIhjQ4fQp2WqNFpSDEcX,211436,4,Manuel Turizo,Te Olvido
0.557,0.7,7,-5.024,1,0.0638,0.115,1.11e-06,0.161,0.681,93.9,audio_features,7iXJg4IUyrWont5YSQrbKP,spotify:track:7iXJg4IUyrWont5YSQrbKP,https://api.spotify.com/v1/tracks/7iXJg4IUyrWont5YSQrbKP,https://api.spotify.com/v1/audio-analysis/7iXJg4IUyrWont5YSQrbKP,171001,4,Reik,Los Tragos
0.594,0.874,5,-3.598,1,0.0387,0.00166,0.0,0.148,0.646,164.163,audio_features,35COLcFjvONwVv6jkG23gI,spotify:track:35COLcFjvONwVv6jkG23gI,https://api.spotify.com/v1/tracks/35COLcFjvONwVv6jkG23gI,https://api.spotify.com/v1/audio-analysis/35COLcFjvONwVv6jkG23gI,135047,4,Anitta,Boys Don't Cry
0.621,0.863,1,-2.565,0,0.122,0.0397,0.0,0.108,0.732,179.902,audio_features,7m4EYPEEFkhI5aEsM5Tgo0,spotify:track:7m4EYPEEFkhI5aEsM5Tgo0,https://api.spotify.com/v1/tracks/7m4EYPEEFkhI5aEsM5Tgo0,https://api.spotify.com/v1/audio-analysis/7m4EYPEEFkhI5aEsM5Tgo0,194907,4,Alok,Un Ratito
0.744,0.862,0,-3.446,1,0.0622,0.0715,5.58e-06,0.0889,0.688,115.021,audio_features,03NqHNdG3Ur6kciQWK6e8V,spotify:track:03NqHNdG3Ur6kciQWK6e8V,https://api.spotify.com/v1/tracks/03NqHNdG3Ur6kciQWK6e8V,https://api.spotify.com/v1/audio-analysis/03NqHNdG3Ur6kciQWK6e8V,203653,4,Camila Cabello,Oh Na Na
0.801,0.401,0,-8.082,1,0.0491,0.909,0.0,0.158,0.595,126.455,audio_features,6ohTBTmcNHe9UzvxAgA9wJ,spotify:track:6ohTBTmcNHe9UzvxAgA9wJ,https://api.spotify.com/v1/tracks/6ohTBTmcNHe9UzvxAgA9wJ,https://api.spotify.com/v1/audio-analysis/6ohTBTmcNHe9UzvxAgA9wJ,124590,4,Lauri Garcia,Miel
0.669,0.628,2,-4.177,1,0.0526,0.294,1.83e-05,0.124,0.784,83.803,audio_features,6P096SaOzrgGxs8NWOfX7M,spotify:track:6P096SaOzrgGxs8NWOfX7M,https://api.spotify.com/v1/tracks/6P096SaOzrgGxs8NWOfX7M,https://api.spotify.com/v1/audio-analysis/6P096SaOzrgGxs8NWOfX7M,177857,4,Tiago PZK,Salimo de Noche
0.747,0.812,3,-4.274,0,0.111,0.341,0.000131,0.174,0.884,180.062,audio_features,7iHHlCbsFou5DZSW5HCPfs,spotify:track:7iHHlCbsFou5DZSW5HCPfs,https://api.spotify.com/v1/tracks/7iHHlCbsFou5DZSW5HCPfs,https://api.spotify.com/v1/audio-analysis/7iHHlCbsFou5DZSW5HCPfs,330478,4,Boza,Ella - Remix
0.826,0.74,1,-4.45,0,0.0368,0.142,2.59e-05,0.175,0.733,130.025,audio_features,5xiAfKzE3mbxYbOkUZPR11,spotify:track:5xiAfKzE3mbxYbOkUZPR11,https://api.spotify.com/v1/tracks/5xiAfKzE3mbxYbOkUZPR11,https://api.spotify.com/v1/audio-analysis/5xiAfKzE3mbxYbOkUZPR11,239925,4,C. Tangana,Ateo
0.573,0.496,1,-5.44,0,0.0322,0.571,0.0,0.176,0.299,79.947,audio_features,2HFrlVZI1PHNwfNiIC8mkb,spotify:track:2HFrlVZI1PHNwfNiIC8mkb,https://api.spotify.com/v1/tracks/2HFrlVZI1PHNwfNiIC8mkb,https://api.spotify.com/v1/audio-analysis/2HFrlVZI1PHNwfNiIC8mkb,239841,3,Ivan Cornejo,Está Dañada - Remix
0.857,0.766,0,-3.699,1,0.0978,0.108,0.0,0.0817,0.864,106.024,audio_features,1kjs5eR4DMzyB0gm1Z8waV,spotify:track:1kjs5eR4DMzyB0gm1Z8waV,https://api.spotify.com/v1/tracks/1kjs5eR4DMzyB0gm1Z8waV,https://api.spotify.com/v1/audio-analysis/1kjs5eR4DMzyB0gm1Z8waV,165019,4,Trueno,DANCE CRIP
