danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4,Justin Timberlake,SexyBack (feat. Timbaland)
0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4,Usher,Yeah! (feat. Lil Jon & Ludacris)
0.633,0.834,8,-4.156,0,0.0577,0.000724,0.00484,0.112,0.563,125.998,audio_features,5uzVhQdIBHuyvRYKI2A8i6,spotify:track:5uzVhQdIBHuyvRYKI2A8i6,https://api.spotify.com/v1/tracks/5uzVhQdIBHuyvRYKI2A8i6,https://api.spotify.com/v1/audio-analysis/5uzVhQdIBHuyvRYKI2A8i6,141905,4,Mariline,Make You Believe
0.82,0.731,9,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.793,127.076,audio_features,5RzFJd6W40SDTyZkX6xx45,spotify:track:5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,237120,4,Pitbull,I Know You Want Me (Calle Ocho)
0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4,Galantis,No Money
0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4,Soulja Boy,Crank That (Soulja Boy)
0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,audio_features,6OEolOOk9Gh9bqkdpfIOl0,spotify:track:6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/tracks/6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/audio-analysis/6OEolOOk9Gh9bqkdpfIOl0,215747,4,Jason Derulo,Ridin' Solo
0.617,0.927,7,-4.707,0,0.0824,0.0128,0.000546,0.284,0.721,124.044,audio_features,6eWbDE66YVmld0sw2I9c9P,spotify:track:6eWbDE66YVmld0sw2I9c9P,https://api.spotify.com/v1/tracks/6eWbDE66YVmld0sw2I9c9P,https://api.spotify.com/v1/audio-analysis/6eWbDE66YVmld0sw2I9c9P,146855,4,Clear Six,Angel of Mine
0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133,4,Beyoncé,Crazy In Love (feat. Jay-Z)
0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,audio_features,5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,215672,4,Katy Perry,Dark Horse
